timestamp,source_path,destination_path,action,status,error,tags_json
2025-10-23T02:59:06.958195+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 Exam 2 Review Topics NOTES (1).docx,education/review/cardiology_general/unknown/internal/684 Exam 2 Review Topics NOTES (1).docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:07.082341+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 Exam 2 Review Topics.docx,education/review/cardiology_general/unknown/internal/684 Exam 2 Review Topics.docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:07.192493+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 Test 2 review questions.pdf,education/review/cardiology_general/unknown/internal/684 Test 2 review questions.pdf,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:07.302591+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 exam 2 test questions.pdf,education/_unsorted/684 exam 2 test questions.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:07.435613+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 questions from test 2.docx,education/_unsorted/684 questions from test 2.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:07.549064+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 review questions for test 2.pdf,education/review/cardiology_general/unknown/internal/684 review questions for test 2.pdf,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:07.660445+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684 test 2 old  questions.pdf,education/_unsorted/684 test 2 old  questions.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:07.798102+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/684_TEST_II_practice questions.docx,education/_unsorted/684_TEST_II_practice questions.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:07.908687+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/EXAM 2 REVIEW.pdf,education/review/cardiology_general/unknown/internal/EXAM 2 REVIEW.pdf,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:08.038033+00:00,Clinical Classes/FNP 3 copy/Exam 2 SL/Exam II 684.docx,education/_unsorted/Exam II 684.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:08.158474+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/684_TEST_II_STUDY_GUIDE.docx,education/_unsorted/684_TEST_II_STUDY_GUIDE.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:08.158560+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/684_TEST_II_STUDY_GUIDE.docx,,skip,error,[Errno 32] Broken pipe,{}
2025-10-23T02:59:08.271322+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/EXAM 2 REVIEW #2.pdf,education/review/cardiology_general/unknown/internal/EXAM 2 REVIEW #2.pdf,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:08.400912+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/EXAM 2 REVIEW #3 (1).pdf,education/review/cardiology_general/unknown/internal/EXAM 2 REVIEW #3 (1).pdf,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:08.510185+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/EXAM 2 REVIEW.pdf,education/review/cardiology_general/unknown/internal/EXAM 2 REVIEW.pdf,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:08.694635+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/FitzgeraldQuestionsExam2.docx,education/_unsorted/FitzgeraldQuestionsExam2.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:08.806022+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/NEED TO COMPLETE ANSWERS AT END OF GUIDE.pdf,education/_unsorted/NEED TO COMPLETE ANSWERS AT END OF GUIDE.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:08.918693+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/NURS684-TEST2-#1[2667].pdf,education/_unsorted/NURS684-TEST2-#1[2667].pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.031928+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/Question 1.pdf,education/_unsorted/Question 1.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.139606+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/Studyguide II.pdf,education/_unsorted/Studyguide II.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.248979+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/TQs.pdf,education/_unsorted/TQs.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.384468+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/Test 2.docx,education/_unsorted/Test 2.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.497828+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/_684 Exam 2 Review Topics COMBINED.docx,education/review/cardiology_general/unknown/internal/_684 Exam 2 Review Topics COMBINED.docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:09.607997+00:00,Clinical Classes/FNP 3 copy/Exam 2 Shan/old test 2.pdf,education/_unsorted/old test 2.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.727822+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/684 Exam #3 Study questions with answers.docx,education/_unsorted/684 Exam #3 Study questions with answers.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:09.874778+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/684 Exam #3 Study questions.docx,education/_unsorted/684 Exam #3 Study questions.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.005509+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/684 Exam 3 SQ 2023 Combined .docx,education/_unsorted/684 Exam 3 SQ 2023 Combined .docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""2023"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.136248+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/684 Exam 3 Study guide.docx,education/_unsorted/684 Exam 3 Study guide.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.278554+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/684 SG Exam 3 guide and questions.docx,education/_unsorted/684 SG Exam 3 guide and questions.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.421509+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/684 exam 3 test questions.pdf,education/_unsorted/684 exam 3 test questions.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.624881+00:00,Clinical Classes/FNP 3 copy/Exam 3 SL/NURS 684 Exam 3 Study Guide 2.docx,education/_unsorted/NURS 684 Exam 3 Study Guide 2.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.741285+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/Exam 3 questions.pdf,education/_unsorted/Exam 3 questions.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:10.907816+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/FitzgeraldQuestionsExam3.docx,education/_unsorted/FitzgeraldQuestionsExam3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.028369+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/N684_TEST_III_Study_Guide.docx,education/_unsorted/N684_TEST_III_Study_Guide.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.139045+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/NURS684-TEST4-#1.pdf,education/_unsorted/NURS684-TEST4-#1.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.139132+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/NURS684-TEST4-#1.pdf,,skip,error,[Errno 32] Broken pipe,{}
2025-10-23T02:59:11.253897+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/Old test 3.docx,education/_unsorted/Old test 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.376247+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/test 3.docx,education/_unsorted/test 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.517783+00:00,Clinical Classes/FNP 3 copy/Exam 3 Shan/test4-2.docx,education/_unsorted/test4-2.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.660312+00:00,Clinical Classes/FNP 3 copy/Geriatric Case Study KG.docx,education/_unsorted/Geriatric Case Study KG.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:11.794492+00:00,Clinical Classes/FNP 3 copy/KG Geriatric Case Study PP.pptx,education/slide_deck/cardiology_general/unknown/internal/KG Geriatric Case Study PP.pptx,copy+delete,ok,,"{""docType"": ""slide_deck"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:11.904836+00:00,Clinical Classes/FNP 3 copy/Other stuff fromSL/Circulatory disorders.pdf,education/_unsorted/Circulatory disorders.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.015724+00:00,Clinical Classes/FNP 3 copy/Other stuff fromSL/E  M guide.pdf,education/_unsorted/E  M guide.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.144845+00:00,Clinical Classes/FNP 3 copy/Other stuff fromSL/Lemoine Geriatric Case Study.docx,education/_unsorted/Lemoine Geriatric Case Study.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.254992+00:00,Clinical Classes/FNP 3 copy/Other stuff fromSL/SL Geriatric Case Study PP.pptx,education/slide_deck/cardiology_general/unknown/internal/SL Geriatric Case Study PP.pptx,copy+delete,ok,,"{""docType"": ""slide_deck"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:12.371511+00:00,Clinical Classes/FNP 3 copy/Other stuff fromSL/SV Geriatric Case Study.docx,education/_unsorted/SV Geriatric Case Study.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.502098+00:00,Clinical Classes/FNP 3 copy/Zoom notes/Exam 1 zoom notes.docx,education/notes/cardiology_general/unknown/internal/Exam 1 zoom notes.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:59:12.615783+00:00,Clinical Classes/FNP 3 copy/medatrax/AF.docx,education/_unsorted/AF.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""AF"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.727976+00:00,Clinical Classes/FNP 3 copy/medatrax/BF.docx,education/_unsorted/BF.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.848947+00:00,Clinical Classes/FNP 3 copy/medatrax/BZ.docx,education/_unsorted/BZ.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:12.964729+00:00,Clinical Classes/FNP 3 copy/medatrax/CC.docx,education/_unsorted/CC.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.103239+00:00,Clinical Classes/FNP 3 copy/medatrax/CG.docx,education/_unsorted/CG.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.217698+00:00,Clinical Classes/FNP 3 copy/medatrax/CP .docx,education/_unsorted/CP .docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.341020+00:00,Clinical Classes/FNP 3 copy/medatrax/CW.docx,education/_unsorted/CW.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.455238+00:00,Clinical Classes/FNP 3 copy/medatrax/DF.docx,education/_unsorted/DF.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.570018+00:00,Clinical Classes/FNP 3 copy/medatrax/DL.docx,education/_unsorted/DL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.694616+00:00,Clinical Classes/FNP 3 copy/medatrax/EA .docx,education/_unsorted/EA .docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.811575+00:00,Clinical Classes/FNP 3 copy/medatrax/ER.docx,education/_unsorted/ER.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:13.925824+00:00,Clinical Classes/FNP 3 copy/medatrax/EW.docx,education/_unsorted/EW.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.042733+00:00,Clinical Classes/FNP 3 copy/medatrax/FD.docx,education/_unsorted/FD.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.163276+00:00,Clinical Classes/FNP 3 copy/medatrax/FF.docx,education/_unsorted/FF.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.163366+00:00,Clinical Classes/FNP 3 copy/medatrax/FF.docx,,skip,error,[Errno 32] Broken pipe,{}
2025-10-23T02:59:14.278195+00:00,Clinical Classes/FNP 3 copy/medatrax/GD .docx,education/_unsorted/GD .docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.422921+00:00,Clinical Classes/FNP 3 copy/medatrax/Geriatric Case Study KG.docx,education/_unsorted/Geriatric Case Study KG.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.570435+00:00,Clinical Classes/FNP 3 copy/medatrax/HK.docx,education/_unsorted/HK.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.685336+00:00,Clinical Classes/FNP 3 copy/medatrax/HO.docx,education/_unsorted/HO.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:59:14.797006+00:00,Clinical Classes/FNP 3 copy/medatrax/JB .docx,education/_unsorted/JB .docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
